Month,Latitude,Longitude,PM2.5,PM10,NO2,Temp,RH,Year
2019-11,28.6095,77.033,182.266,224.4426517857143,46.614,20.938333333333333,63.139,2019
2019-12,28.6095,77.033,187.5416129032258,224.4426517857143,38.40806451612904,13.866129032258064,77.36935483870967,2019
2019-01,28.6513,77.1473,189.5568640059521,229.3653261840929,88.98303927299781,17.557375777222727,63.74283934845098,2019
2019-02,28.6513,77.1473,153.71142857142857,229.3653261840929,53.03678571428571,16.495,64.71321428571429,2019
2019-03,28.6513,77.1473,102.8016129032258,229.3653261840929,53.94064516129033,21.60032258064516,46.10225806451613,2019
2019-04,28.6513,77.1473,123.90733333333333,229.3653261840929,67.078,29.84333333333333,31.792,2019
2019-05,28.6513,77.1473,128.9974193548387,229.3653261840929,70.03870967741935,31.74258064516129,31.168387096774197,2019
2019-06,28.6513,77.1473,109.50333333333332,229.3653261840929,49.11133333333333,33.471333333333334,43.341,2019
2019-07,28.6513,77.1473,65.93774193548387,229.3653261840929,30.889354838709675,29.88806451612903,75.84225806451613,2019
2019-08,28.6513,77.1473,49.80027492869923,229.3653261840929,35.098477794901775,29.126099980514077,76.68832321941872,2019
2019-09,28.6513,77.1473,50.342666666666666,229.3653261840929,58.51,28.37,75.20233333333334,2019
2019-10,28.6513,77.1473,105.0632258064516,229.3653261840929,81.9025806451613,25.25064516129032,56.17806451612904,2019
2019-11,28.6513,77.1473,148.24566666666666,229.3653261840929,84.952,20.736666666666668,54.51766666666666,2019
2019-12,28.6513,77.1473,181.6535483870968,229.3653261840929,65.08774193548388,12.755483870967742,79.3367741935484,2019
2019-01,28.5504,77.2182,198.24774193548387,367.1977419354839,83.28,14.464709166545031,49.847096774193545,2019
2019-02,28.5504,77.2182,131.53892857142858,267.52607142857147,53.9275,16.089285714285715,57.925357142857145,2019
2019-03,28.5504,77.2182,84.6832258064516,292.7525806451613,49.51129032258064,18.337741935483876,49.98193548387097,2019
2019-04,28.5504,77.2182,80.04584953445065,288.2897334449405,48.85258923395445,26.64199868024133,44.1675126475548,2019
2019-05,28.5504,77.2182,76.58669616147054,285.77096774193546,57.41427609697456,32.99154813165961,43.68500244791383,2019
2019-06,28.5504,77.2182,55.93266666666667,242.924,40.483,32.709,40.838,2019
2019-07,28.5504,77.2182,41.52258064516129,189.94548387096776,20.77290322580645,29.996129032258064,63.892258064516135,2019
2019-08,28.5504,77.2182,33.86774193548387,177.01129032258063,41.722580645161294,29.156774193548387,69.88225806451612,2019
2019-09,28.5504,77.2182,45.641,241.8743333333333,46.147000000000006,28.51833333333333,67.41266666666667,2019
2019-10,28.5504,77.2182,132.09645161290322,353.8438709677419,76.92774193548388,24.23032258064516,61.34870967741935,2019
2019-11,28.5504,77.2182,209.28233333333336,345.71500000000003,63.806,22.671333333333333,62.47466666666666,2019
2019-12,28.5504,77.2182,214.54806451612905,320.75612903225806,59.17,15.945806451612905,74.69548387096773,2019
