Month,Latitude,Longitude,PM2.5,PM10,NO2,Temp,RH,Year
2022-05,28.6095,77.033,118.42483870967742,266.643870967742,36.027419354838706,33.58387096774193,38.96483870967742,2022
2022-06,28.6095,77.033,88.58033333333333,181.07233333333332,15.597666666666669,34.125,39.53233333333333,2022
2022-07,28.6095,77.033,43.87580645161291,82.28580645161291,12.918064516129034,30.76419354838709,72.89225806451613,2022
2022-08,28.6095,77.033,48.343870967741935,107.63677419354838,23.160967741935483,30.29741935483871,70.69999999999999,2022
2022-09,28.6095,77.033,51.06466666666667,120.11933333333332,36.70333333333333,29.59466666666667,70.11533333333334,2022
2022-10,28.6095,77.033,130.51741935483872,260.8312903225807,33.69451612903226,25.140645161290323,66.24838709677418,2022
2022-11,28.6095,77.033,196.219,395.19233333333335,22.90666666666667,20.692666666666664,58.849,2022
2022-12,28.6095,77.033,194.0193548387097,384.0574193548387,30.29548387096774,14.802903225806451,74.12258064516129,2022
2022-01,28.6513,77.1473,105.27451612903226,258.9548387096774,44.95290322580645,12.475161290322582,76.45548387096774,2022
2022-02,28.6513,77.1473,97.8442857142857,246.7542857142857,81.36821428571429,16.965714285714288,58.50142857142857,2022
2022-03,28.6513,77.1473,92.1416129032258,245.74161290322576,66.19516129032259,25.55258064516129,44.46548387096775,2022
2022-04,28.6513,77.1473,102.407,284.3293333333333,67.49,32.156,18.631,2022
2022-05,28.6513,77.1473,78.26903225806453,220.57516129032257,25.59258064516129,32.13967741935484,37.85612903225806,2022
2022-06,28.6513,77.1473,54.94533333333333,202.5703333333333,19.842666666666663,33.11966666666667,37.133,2022
2022-07,28.6513,77.1473,29.912580645161288,93.8116129032258,16.105806451612903,29.631290322580647,74.50129032258064,2022
2022-08,28.6513,77.1473,31.563870967741934,105.98935483870969,17.976129032258065,29.181612903225805,73.2567741935484,2022
2022-09,28.6513,77.1473,50.092666666666666,117.97266666666664,16.615666666666666,28.415000000000003,69.84497799779979,2022
2022-10,28.6513,77.1473,119.12774193548388,257.08612903225804,27.51322580645161,24.635483870967743,59.7458064516129,2022
2022-11,28.6513,77.1473,184.784,352.5313333333333,46.616,20.86233333333333,52.88,2022
2022-12,28.6513,77.1473,188.9716129032258,361.4406451612903,81.00322580645161,15.173548387096774,64.9416129032258,2022
2022-01,28.5504,77.2182,142.26225806451615,231.27354838709675,26.20694690442797,16.927096774193547,68.6832258064516,2022
2022-02,28.5504,77.2182,96.98821428571428,201.07035714285715,50.69678571428572,26.70928571428572,68.75178571428572,2022
2022-03,28.5504,77.2182,101.89218003243828,232.1567741935484,26.29956501703065,25.673548387096773,64.68645161290323,2022
2022-04,28.5504,77.2182,117.9409193668529,305.0798800223214,14.56054265010352,28.590333333333334,70.36999999999999,2022
2022-05,28.5504,77.2182,72.2825806451613,247.02161290322584,18.527704468042472,33.976451612903226,48.42548387096775,2022
2022-06,28.5504,77.2182,53.694919366852886,197.2226400669643,16.908713250517597,39.278,70.78666666666666,2022
2022-07,28.5504,77.2182,30.931612903225805,82.38741935483871,20.803601081947495,32.406129032258065,71.19548387096773,2022
2022-08,28.5504,77.2182,30.84250261308344,91.42633550547237,8.446451612903225,31.139032258064518,71.0890322580645,2022
2022-09,28.5504,77.2182,35.49433333333333,97.23266666666667,26.610666666666667,29.191666666666663,70.19066666666667,2022
2022-10,28.5504,77.2182,95.27193548387096,204.57387096774195,25.825806451612905,20.555806451612906,69.57032258064515,2022
2022-11,28.5504,77.2182,175.08733333333333,336.71233333333333,26.03533333333333,13.211666666666668,68.98633333333333,2022
2022-12,28.5504,77.2182,166.02935483870968,321.2109677419355,22.62032258064516,13.818064516129033,42.60322580645161,2022
